release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name
2009-01-01,/1joMQchtU4Vyf7KAzVEocqvMzye.jpg,0.6,2,5,0,0,0,Released,FALSE,NA,Horror,NA,NA
2019-01-19,/fA12cn9XyGemzZ5hEpxm18jPBIk.jpg,0.6,1,7,0,0,5,Released,FALSE,NA,Horror,NA,NA
2018-11-02,/cHYRqirlrbnbE8t2fcdsbkFzup6.jpg,0.6,0,0,0,0,85,Released,FALSE,NA,Horror,NA,NA
2019-04-02,/cOGzMFBXDW9Fv99mnCC3PCIZWWW.jpg,0.6,1,10,10,0,3,Released,FALSE,NA,"Comedy, Horror",NA,NA
2010-01-18,/m18nXTRz8hGRmU8A5zsGgaEpxMO.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,"Horror, Mystery",NA,NA
2017-05-26,/nhPhi3jGP0bDs8qDCZHS1mguDbL.jpg,0.6,0,0,0,0,116,Released,FALSE,NA,"Drama, Horror",NA,NA
2019-01-11,/xrHqDJOh6mTAQSMjtSRzJQdbrGM.jpg,0.6,1,3,0,0,82,Released,FALSE,NA,Horror,NA,NA
2019-05-06,/u0gITbhb4kIJmtP0OpxGalHiSHo.jpg,0.6,1,5,0,0,4,Released,FALSE,NA,"Fantasy, Horror",NA,NA
2019-09-27,NA,0.6,0,0,1500,0,10,Released,FALSE,NA,Horror,NA,NA
2016-02-09,/rP6UcQhus7FhjxrCjcmkmON4t00.jpg,0.6,0,0,0,0,9,Released,FALSE,/n22I5DEpKb0rG4ds4ylFwVDGm1A.jpg,Horror,NA,NA
2014-01-01,/sWxFAM6gWGz6TDclXUZ4nbMnOOM.jpg,0.6,0,0,0,0,19,Released,FALSE,/uaHFKhAjBxUETM4TfmIsvJN8sji.jpg,Horror,NA,NA
2014-09-24,/krScKqeOBXa2PFrbkyRbTtEb7kS.jpg,0.6,1,2,0,0,88,Released,FALSE,/guCysbRze00vj9u1ukgkmS7TJDM.jpg,Horror,NA,NA
2013-04-11,/9M5vWZBoFEMsaaCPQI37GNgbco8.jpg,0.6,0,0,0,0,35,Released,FALSE,/wPiUbNQ7sKjn6kF0IZKdR1noGM.jpg,"Drama, Horror",NA,NA
2015-01-01,/3wprvO5uEXbvavmsXg08rOjUG5Q.jpg,0.6,0,0,0,0,9,Released,FALSE,/5KojWTvcftc6DOVZxtP2hPY3PZ7.jpg,Horror,NA,NA
2018-04-18,/bPtO5KbkKv5aQcJ5GQGxQtIywxy.jpg,0.6,1,10,0,0,103,Released,FALSE,NA,"Horror, Thriller",NA,NA
2019-06-11,/vANJKtp5VXDcwyLp4LpoKd23AC6.jpg,0.6,0,0,0,0,25,Released,FALSE,NA,"Horror, Mystery",NA,NA
2019-03-06,/rZJDxykzzkwHa5OUTk9boJ3KTVJ.jpg,0.6,1,2,0,0,87,Released,FALSE,NA,Horror,NA,NA
2019-06-25,/fMnfNKuQX9mihdwlBpudogq5A6u.jpg,0.6,1,1,0,0,90,Released,FALSE,NA,"Adventure, Fantasy, Horror, Mystery",NA,NA
1991-05-25,/bYtRnoqNDE5dogFc9a5tqqyh8dS.jpg,0.6,0,0,0,0,94,Released,FALSE,NA,"Horror, Science Fiction",NA,NA
2019-06-19,/gmvir7lrDatWD7euR1Ebc75BZjC.jpg,0.6,1,7,0,0,9,Released,FALSE,NA,Horror,NA,NA
2015-06-27,/yg6RMNQ8r6HqxQtVPjraa5lRh1.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
2019-06-30,/mpHntGka5ND9Z6Of63tIIt3IU8t.jpg,0.6,0,0,0,0,20,Released,FALSE,NA,"Horror, Thriller",NA,NA
2018-09-22,/biSv8fjb3W5STDT1nR1vnjWwNPy.jpg,0.6,0,0,3500,0,16,Released,FALSE,NA,"Drama, Horror, Mystery",NA,NA
2015-10-27,/ycMnmSpk2I8WKIpwXazVBopLdES.jpg,0.6,0,0,0,0,5,Released,FALSE,NA,"Horror, Science Fiction",NA,NA
2020-06-30,/6eK8cL5IqWHintM3QcWrEU7gtrg.jpg,0.6,1,1,200,0,12,Released,FALSE,NA,"Drama, Horror",NA,NA
2016-12-01,/5fOdIM14mMBrXkowtLly5nn2moF.jpg,0.6,1,8,28,0,33,Released,FALSE,/w2wS41HHHnao6DTqI4zudQJikAj.jpg,Horror,NA,NA
2018-02-10,/kOsoiQrzheUb7zTxYTfm6MFEhHh.jpg,0.6,0,0,0,0,8,Released,FALSE,NA,Horror,NA,NA
2018-05-12,/4qDXQgWGjo7aK3M860visxYxppW.jpg,0.6,1,10,15,30,5,Released,FALSE,NA,"Comedy, Horror",NA,NA
1991-04-18,/u4emczkEDbeC0IYEcBvSpgVvqjr.jpg,0.6,4,4,0,0,75,Released,FALSE,/rc8tPMTnUWH8Wjfr0ct3AOsrzXN.jpg,"Drama, Horror",NA,NA
2018-01-01,/dT7cioYoAmWOrThDKmvh8th6WpP.jpg,0.6,0,0,0,0,1,Released,FALSE,NA,Horror,NA,NA
2018-07-19,/iJWEUG4sHMfZyZRHI41CvtxuUJL.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
2017-01-01,/hzxVbdRrLX7R6chXdyP2F4lSidN.jpg,0.6,0,0,0,0,118,Released,FALSE,NA,"Horror, Romance",NA,NA
2014-06-18,/c1duJmScwrU6jNEiQjtvuLicSdv.jpg,0.6,1,6,0,0,63,Released,FALSE,NA,Horror,NA,NA
2018-12-03,/qp0McPSWXP4Acuh6MBrbK0sccxB.jpg,0.6,0,0,500,0,1,Released,FALSE,NA,Horror,NA,NA
2007-03-13,/5RxDxNupUQOZZF9BCp5SOKD6kor.jpg,0.6,1,5,0,0,100,Released,FALSE,NA,Horror,NA,NA
2002-03-30,/gENULuuFNgrFdtbhGjSBMbwkvij.jpg,0.6,0,0,0,0,86,Released,FALSE,NA,Horror,NA,NA
2008-07-04,/h7MPm7G5qT1Z9BKzL0mSX51MilC.jpg,0.6,1,7,0,0,6,Released,FALSE,NA,"Comedy, Horror",NA,NA
2019-05-24,NA,0.6,0,0,0,0,90,Released,FALSE,NA,"Action, Horror, Romance",NA,NA
2012-12-05,/zFfFP69ge5hWAVUfmczml54AKBu.jpg,0.6,0,0,0,0,75,Released,FALSE,/2v0IPVMDzo0SuRcIUA441kubzfL.jpg,Horror,NA,NA
2019-05-25,NA,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
2019-01-16,/ltIcWOygoUAqJoiaqBSWq1A17Na.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
2014-05-24,/95k1w51OyKRnEUQTEby7tOu9Epx.jpg,0.6,0,0,0,0,80,Released,FALSE,/yJWgP1jSj9bAB65IhVtTuSUFR07.jpg,Horror,NA,NA
2016-06-24,/6Kuum0vVJ3Zfm4zKVWjo2n0T5AC.jpg,0.6,0,0,10000,0,53,Released,FALSE,NA,Horror,NA,NA
2017-04-20,/jp73BF757qksXfFuHKpW54F1Cq.jpg,0.6,0,0,0,0,30,Released,FALSE,NA,"Crime, Horror",NA,NA
2015-10-24,/nfXZCZp7MHyDOkueRZPkRAcnCvL.jpg,0.6,1,10,0,0,4,Released,FALSE,NA,"Crime, Drama, Horror, Mystery",NA,NA
2014-10-25,/1H4pmQGxzYFpyCc3EdbUjH83noy.jpg,0.6,2,10,0,0,5,Released,FALSE,NA,"Drama, Horror",NA,NA
2008-08-19,/1WyKuBNz1R7QXJTyFAcGQFg2exD.jpg,0.6,0,0,2500,0,114,Released,FALSE,NA,Horror,NA,NA
2005-04-25,/eG3k6saXY7AaQajS0tfFGKy3koO.jpg,0.6,1,5,0,0,0,Released,FALSE,NA,Horror,NA,NA
2014-09-01,/5SZdm010639dTsfAVpGjGs6EMyA.jpg,0.6,0,0,0,0,30,Released,FALSE,NA,"Drama, Horror, Science Fiction",NA,NA
2013-10-26,/7nlgqIcuf6eBw13Ln9lea4ipoJ9.jpg,0.6,1,10,0,0,7,Released,FALSE,NA,"Drama, Horror",NA,NA
2014-11-06,NA,0.6,1,5,0,0,22,Released,FALSE,/vlLjqkfyXfc8vFW925YNgiyFhK7.jpg,Horror,NA,NA
2019-06-21,/2pVzmk8fjnWb2u4hQkzi0PS4hin.jpg,0.6,1,6,0,0,83,Released,FALSE,/lJxtngCXxAwbJPrAPf4EqRLnhmZ.jpg,"Horror, Thriller",NA,NA
2013-12-04,/51dYRkcaHfoh9PCGl8E8WvrRdiE.jpg,0.6,0,0,0,0,4,Released,FALSE,/lyxtBckLiJX5Zx0mmVH0iFGVCo7.jpg,Horror,NA,NA
2019-04-20,/zcQ8s4CJvm1powxEOxaSibaikUj.jpg,0.6,0,0,0,0,89,Released,FALSE,NA,Horror,NA,NA
2019-05-22,/tHcmVVcIQWxt8alAbmn29Nqzv5b.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
2019-04-01,/tzBJHRtW1Biyo3qkFXWjJGmZFPp.jpg,0.6,1,3,0,0,70,Released,FALSE,/yNT6IdBG3oYi3PyVPXSnl1On7RY.jpg,Horror,NA,NA
2002-01-01,/y3kUSjY1k5dBnhGBCtLK5zDbVzy.jpg,0.6,0,0,0,0,5,Released,FALSE,NA,Horror,NA,NA
2011-10-14,/yJ4sEUBRHOwvhe03EQgCZqMxNRY.jpg,0.6,1,1,0,0,11,Released,FALSE,NA,"Comedy, Horror, Music",NA,NA
2007-06-05,/jLDyaTaN7lH5N338BoNRKmyS0Xn.jpg,0.6,0,0,0,0,19,Released,FALSE,NA,"Comedy, Horror",NA,NA
2018-05-10,/zcjQnBAJVX14KEhkmOzxv4Fy5bv.jpg,0.6,0,0,0,0,6,Released,FALSE,NA,Horror,NA,NA
2018-04-20,/zEhkIczopfBbbQfAe4bpxLcAsYO.jpg,0.6,0,0,0,0,2,Released,FALSE,NA,Horror,NA,NA
2019-04-28,/zYjU2XON9QZ0hhl0zG3Ssu0B7Id.jpg,0.6,1,10,0,0,13,Released,FALSE,NA,"Crime, Horror, Mystery",NA,NA
2017-10-15,/uz8R2N1uPd5kfN1hGM50DZafMbq.jpg,0.6,0,0,0,0,80,Released,FALSE,NA,Horror,NA,NA
2018-11-11,/2NMwfxE2myTUWx2SAYVMYklkq4o.jpg,0.6,0,0,0,0,73,Released,FALSE,NA,Horror,NA,NA
2019-05-22,/gdUbdc1duIpLN23LGGu7viAv4ua.jpg,0.6,0,0,0,0,23,Released,FALSE,/rKu1QDRPO1ZpcZxv4jkUCJx8PZ3.jpg,Horror,NA,NA
2000-01-01,/cZbhcF1X4l49cnDQQZ2OKtfs4AD.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
2020-04-02,/ge0OQ2RxudTa1wCA7xwPnkQ6cXo.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
1989-01-01,/cBefUbiTpQCKFTdqeqgXsPfnQpb.jpg,0.6,0,0,0,0,180,Released,FALSE,NA,Horror,NA,NA
1995-01-01,/ouZrwwN0LgRBss2jP2DZwar8y5e.jpg,0.6,1,5,0,0,40,Released,FALSE,NA,"Comedy, Horror",NA,NA
2001-01-29,/7OvtqKE4yghAURG4CePiInIdeYP.jpg,0.6,0,0,0,0,45,Released,FALSE,NA,"Action, Horror",NA,NA
2019-05-10,/m28RaFI69hPskBXtsFNdhpk8zxl.jpg,0.6,0,0,0,0,89,Released,FALSE,NA,Horror,NA,NA
2019-05-21,/ocRcAyFzfsI9Cer26u1Yir32IW2.jpg,0.6,1,10,0,0,85,Released,FALSE,NA,Horror,NA,NA
2019-04-20,/4pZ6HUxtSk2puW0qC7l0vJ172Hg.jpg,0.6,0,0,500,0,14,Released,FALSE,/1FuPg8gOiXyV1CWiFpckljNRVBQ.jpg,Horror,NA,NA
2017-07-15,/tA2LiRJiLFNxX344ZYhiMfHVTFI.jpg,0.6,0,0,0,0,81,Released,FALSE,/nUisKqFPqi84mu80B1QdRvJbxY1.jpg,Horror,NA,NA
2019-05-29,/f1ShOWDqqTozjbmgmXXtlbrtyCt.jpg,0.6,1,2,0,0,7,Released,FALSE,NA,"Drama, Horror, Mystery",NA,NA
2019-05-29,/lAIVEx4HfWbJwYXboB59AxT5GAD.jpg,0.6,0,0,0,0,100,Released,FALSE,/7FmjLHnmbHWnQsLQbLpJCt7eXbe.jpg,"Horror, Thriller",NA,NA
2013-08-15,/j0zwFO4NePvsZo7XphVVChVTdtV.jpg,0.6,0,0,0,0,139,Released,FALSE,/f6lqRJdLDOljEEo1b5Vcz21wAHO.jpg,"Action, Horror, Thriller",NA,NA
2011-03-28,/bOlqAvF6o5J3tyGBJr3NbJyyFBk.jpg,0.6,0,0,1000,0,95,Released,FALSE,/lOzFCTbi6ZLuUWFYtqyoFHqu3ix.jpg,Horror,NA,NA
2019-05-26,/c3NKlpTwqNz0za3tcLFNeZnZosi.jpg,0.6,3,4.7,27000,0,19,Released,FALSE,NA,"Comedy, Horror, Thriller",NA,NA
2018-10-05,/gONTZTwLV8Pbsn4zylsw1NCsm60.jpg,0.6,5,5.2,17000,0,17,Released,FALSE,/1mP1p1UALDgFg0NcLY7RWQbn0Z1.jpg,"Drama, Fantasy, Horror, Thriller",NA,NA
2018-03-20,/bmBapqcrLwQxhmyoQuIK78M3sNc.jpg,0.6,0,0,3000,0,71,Released,FALSE,NA,Horror,NA,NA
2014-11-01,/fp4e3rKB0RFBaVJbtIezm8lpKeY.jpg,0.6,0,0,0,0,75,Released,FALSE,NA,Horror,NA,NA
2018-05-29,/xz00XpXdrhyy6fUsg9hcrVnINn4.jpg,0.6,0,0,0,0,10,Released,FALSE,NA,Horror,NA,NA
2018-01-01,/dyGkbN1LDZK5ovJYgUIjBiJYjeR.jpg,0.6,0,0,0,0,20,Released,FALSE,NA,"Fantasy, Horror",NA,NA
2013-10-25,NA,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
2014-10-24,NA,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
1990-01-01,/iQisYz78mGIdvJE4r3WDRiSp9Hw.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,"Drama, Horror",NA,NA
1968-01-01,/r2FvWucg89i64aFwCGVAkuWyfYS.jpg,0.6,0,0,0,0,7,Released,FALSE,NA,Horror,NA,NA
1972-01-01,NA,0.6,0,0,0,0,7,Released,FALSE,NA,Horror,NA,NA
1974-01-01,NA,0.6,0,0,0,0,12,Released,FALSE,NA,"Horror, Science Fiction",NA,NA
2019-05-31,/wu2OzpRxP7kdQ07XDiGEvP8CNxf.jpg,0.6,0,0,1000,0,5,Released,FALSE,NA,"Horror, Thriller",NA,NA
2014-10-11,/pYr1EJq3m9YfYKFQfVLO4aJ2z96.jpg,0.6,1,10,0,0,17,Released,FALSE,/9tFCpV2IWnqO8bjCHWniPjr7wM7.jpg,"Comedy, Horror, Science Fiction",NA,NA
1999-08-01,/cejeobluBHGBS77f5b6ctCeyMFh.jpg,0.6,2,3.5,0,0,98,Released,FALSE,NA,"Action, Horror, Thriller",NA,NA
2019-05-29,/q4GaV4mPSid3EL09TEHsGcaKC9D.jpg,0.6,4,7.3,0,0,15,Released,FALSE,NA,"Animation, Horror",NA,NA
2013-10-13,/8Qr6K3OUAGEKcx8Q2gZtaI1l6NS.jpg,0.6,2,5.5,0,0,9,Released,FALSE,NA,Horror,NA,NA
2017-10-15,/fTRiRE1U23ktQUFfEApKN4840T5.jpg,0.6,0,0,0,0,10,Released,FALSE,NA,Horror,NA,NA
2017-11-01,/hYUXORRCd1OPldXIhT0HkfuWfS3.jpg,0.6,5,7.3,0,0,14,Released,FALSE,/smV6Nu6qO3sk8K4EDVkxgx4AEd2.jpg,"Horror, Thriller",NA,NA
2018-05-09,/pRfa6hPLkBfa7wnrPJYS5VFhGBp.jpg,0.6,0,0,0,0,82,Released,FALSE,NA,"Horror, Thriller",NA,NA
2019-07-25,/5TvKcT6F3tCAUl9BzkO0ZoS7oX1.jpg,0.6,0,0,0,0,11,Released,FALSE,NA,"Drama, Fantasy, Horror, Romance, Science Fiction, Thriller",NA,NA
2017-10-21,NA,0.6,0,0,11000,0,4,Released,FALSE,NA,Horror,NA,NA
2018-11-03,/A2GVvb0Ye6BczCrR1m6sapcLKTF.jpg,0.6,0,0,0,0,15,Released,FALSE,NA,"Drama, Horror",NA,NA
2018-07-28,/gnkUexNgKUGwuJcavZJiXJyio5s.jpg,0.6,0,0,2200,0,4,Released,FALSE,NA,Horror,NA,NA
2006-01-01,/sEaCHpOVbILu4ioaCw6SI3aBDuK.jpg,0.6,0,0,0,0,50,Released,FALSE,NA,Horror,NA,NA
2006-01-01,NA,0.6,0,0,0,0,25,Released,FALSE,NA,Horror,NA,NA
2014-12-12,/A9L67mbZaMvwUIPsj9wYCoE2OR2.jpg,0.6,0,0,0,0,113,Released,FALSE,NA,"Horror, Romance, Thriller",NA,NA
2013-10-25,/sQNEjGmFL8INOOqMhHYDzN2CGVB.jpg,0.6,0,0,0,0,0,Released,FALSE,/dG60bLI7KN7zQ8sc8stnJhKiPUt.jpg,Horror,NA,NA
1997-01-01,NA,0.6,0,0,0,0,11,Released,FALSE,NA,Horror,NA,NA
2019-05-28,/3zqeSb4v8kMXHjM5h2qFDHgrPPw.jpg,0.6,1,10,50,0,8,Released,FALSE,NA,"Horror, Mystery, Romance, Thriller",NA,NA
2017-08-27,/cMvk7NT7bxt42zUMl4D0pBq7il8.jpg,0.6,2,5,10000,0,7,Released,FALSE,/yJIadx7sRp8nttVs6kLXj5T2qzY.jpg,Horror,NA,NA
2019-01-14,/eOaM49A08eYY29JSzhyw1BbLIJ2.jpg,0.6,1,10,60,0,13,Released,FALSE,NA,"Horror, Thriller",NA,NA
2019-02-28,/poCIvkaIcvW018n2FnzqYobGyJE.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,"Horror, Thriller",NA,NA
2019-06-03,/dEBln0sPMTHaVpD3r4e7xOPaCEA.jpg,0.6,2,8.3,0,0,96,Released,FALSE,NA,Horror,NA,NA
2008-01-01,/faZUK769X2eqGu2OIX3Rz5QBEJ2.jpg,0.6,0,0,0,0,32,Released,FALSE,NA,"Horror, Mystery",NA,NA
2019-04-28,/y2kQDa5HXY5Bbut0THjX6yy0liq.jpg,0.6,0,0,3000,0,22,Released,FALSE,NA,Horror,NA,NA
2017-04-04,/2iZvRjIvYHdEgKh9LzdRxvhg4tH.jpg,0.6,0,0,55,0,0,Released,FALSE,NA,"Fantasy, Horror, Mystery",NA,NA
2017-11-10,/atcTedTJ6OrMwNoECFAzmZm9EDI.jpg,0.6,0,0,0,0,13,Released,FALSE,NA,Horror,NA,NA
2019-06-05,/fSGtxNn4OMO9yfzfPr5urmeA76S.jpg,0.6,3,5.7,0,0,7,Released,FALSE,/k5U5ECAekwIkNJcu0cAkYrbwEq0.jpg,Horror,NA,NA
2019-06-05,/2Ktm2BIgxExG5LnAkGmBSDHdatH.jpg,0.6,7,5.4,0,0,0,Released,FALSE,NA,Horror,NA,NA
2019-02-09,/5pQ7DCCfsJzCsZeAJ5EUXyX4Sa2.jpg,0.6,2,7,0,0,11,Released,FALSE,NA,Horror,NA,NA
2019-01-01,/gO3QccplYN03tvrQ0rorIJ7CnDq.jpg,0.6,4,7.3,0,0,4,Released,FALSE,/oa5tSzSX19rfoD7HCnlDfneeOtv.jpg,"Comedy, Horror",NA,NA
2017-08-17,/tGmW3HiSrDCtRcXnqpGre7g3hk9.jpg,0.6,2,4,0,0,11,Released,FALSE,NA,"Comedy, Horror, Thriller",NA,NA
2019-03-30,/3JQjiGQwCGkupcd5j1Yjc99dlvU.jpg,0.6,1,10,0,0,4,Released,FALSE,NA,"Comedy, Horror, Mystery",NA,NA
2018-08-21,/vaNncklUbObB3f4ck7XvoSZHHQB.jpg,0.6,0,0,0,0,8,Released,FALSE,NA,"Horror, Thriller",NA,NA
2016-03-17,/3ueRWG6iM1qibavJxrnGzyXzJTT.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,"Drama, Horror",NA,NA
1997-07-24,/jhmN7mLnzgzRlnvr0vLtDaucOQp.jpg,0.6,0,0,0,0,89,Released,FALSE,NA,Horror,NA,NA
1999-08-31,/vku0EESXCqgRDtcWQMpm78ccMqv.jpg,0.6,2,4,1000,0,6,Released,FALSE,NA,"Comedy, Horror",NA,NA
2021-10-27,NA,0.6,0,0,0,0,0,Released,FALSE,NA,Horror,NA,NA
2019-06-03,/kB5DIzRNW6KNTo1deUwFuDq4Kwo.jpg,0.6,1,10,15000,0,15,Released,FALSE,/uCz6w0JxciwFmqGJ5XW6mPphjVf.jpg,"Drama, Horror, Romance",NA,NA
2018-10-18,/cWHlbnYpraK4U4yojwVf3xxcI7s.jpg,0.6,1,6,0,0,7,Released,FALSE,NA,Horror,NA,NA
2005-08-09,/2WM0MXmPyX95jrtpsOmwKYGbNhy.jpg,0.6,0,0,0,0,85,Released,FALSE,/5E9Aer6LrkRlEC0vGqVeZilNGEn.jpg,"Horror, Thriller",NA,NA
1970-01-01,/vbFonFbvozIQ7AM4hxZpOHQUBlj.jpg,0.6,1,2,0,0,55,Released,FALSE,NA,Horror,NA,NA
2011-08-06,/a6hc3FlSvjiNP7DMWQvirESxHwM.jpg,0.6,0,0,0,0,76,Released,FALSE,NA,Horror,NA,NA
2018-05-24,/mmW1bPPRQRhZNhsPxBLb4fga3i2.jpg,0.6,1,6,0,0,14,Released,FALSE,NA,Horror,NA,NA
2019-08-01,/vcKwPeHoy49abWBlBUQUaLOO4tx.jpg,0.6,0,0,0,0,12,Released,FALSE,NA,Horror,NA,NA
2015-10-16,/gHFokNLCZAFTm42bkBb2fFI6Iip.jpg,0.6,0,0,0,0,15,Released,FALSE,NA,"Drama, Horror",NA,NA
1976-01-01,NA,0.6,0,0,0,0,0,Released,FALSE,/xN0Zko9xGYG3bybL1IcROjafZxZ.jpg,"Comedy, Horror",NA,NA
2018-06-08,/1XvXVnfKErNdQ9z54UTPzDKArKN.jpg,0.6,1,8,0,0,65,Released,FALSE,/xQavG4hHhneNQOzZtNIupa0RKgm.jpg,"Comedy, Horror",NA,NA
2019-03-09,/pyuLygudIxrpgbFNGbKP93tXKqS.jpg,0.6,1,3,0,0,51,Released,FALSE,NA,"Comedy, Fantasy, Horror",NA,NA
2002-10-21,/2VzsjpGM9H8LhDHG4fjeKucdyI3.jpg,0.6,0,0,0,0,0,Released,FALSE,NA,"Crime, Drama, History, Horror, Mystery",NA,NA
2018-11-05,/dYiO5WZozpwYitS9Wtjk1Te5QML.jpg,0.6,6,5.8,0,0,90,Released,FALSE,/m9FQC8JSLm0F4F3EFXqRP5sl9Eo.jpg,"Comedy, Horror, Science Fiction",NA,NA
2019-07-09,/8ivOdnW6p22SLtFDVB6SXSgGnTK.jpg,0.6,3,5.8,2000,0,4,Released,FALSE,NA,"Comedy, Horror",NA,NA
2019-02-12,/iHoMStNBWyNQkbBWL9GWqel2wa8.jpg,0.6,2,3.5,0,0,17,Released,FALSE,NA,Horror,NA,NA
2012-04-13,/ksUoMBcSeZI1VD4SlXtfVc81pPk.jpg,0.6,0,0,0,0,9,Released,FALSE,NA,Horror,NA,NA
2019-09-21,/i1OavztpX5escb01lF3U7nQqPDz.jpg,0.6,0,0,0,0,71,Released,FALSE,NA,"Documentary, Horror, Science Fiction",NA,NA
1996-06-07,/o1sE22CVaFqJ0j2aXuAoK10E0XB.jpg,0.6,0,0,0,0,75,Released,FALSE,NA,Horror,NA,NA
2014-12-12,/lx6AmdAYC7rEiB3GDiiN8FZuhOi.jpg,0.6,0,0,0,0,80,Released,FALSE,NA,Horror,NA,NA
2011-04-14,/7rRcyL9c4WXE2t1FT40MkpK3ju5.jpg,0.6,0,0,0,0,79,Released,FALSE,/dOg3kpScZvFntz6raWEXvJtKf6B.jpg,"Comedy, Horror",NA,NA
2002-02-02,/hFJPm6t1kcJ4qRggxQSqUlCRwkV.jpg,0.6,2,8,0,0,8,Released,FALSE,NA,Horror,NA,NA
2013-04-23,/diEe5BhZAMK8oazP3VVRuunbOoP.jpg,0.6,2,8,0,0,13,Released,FALSE,NA,Horror,NA,NA
2014-10-10,/kgceX9suzw25CRMZULkUrHZLSFa.jpg,0.6,0,0,0,0,18,Released,FALSE,NA,Horror,NA,NA
2015-10-09,/kVOdr17PAgJ9OlHYEEezVcohiS9.jpg,0.6,0,0,0,0,9,Released,FALSE,NA,"Comedy, Horror",NA,NA
2019-05-20,/7G05ElTRfwKanKl7eTE98HiKrD5.jpg,0.6,0,0,0,0,12,Released,FALSE,NA,"Horror, Thriller",NA,NA
2016-10-21,/mV3C60EDozG8GrdV4ubNqcYv8zf.jpg,0.6,0,0,0,0,8,Released,FALSE,NA,Horror,NA,NA
2016-10-22,/wqTEQ2YRJx3LClaZ2Xq85CAJ4pK.jpg,0.6,2,8,0,0,9,Released,FALSE,NA,Horror,NA,NA
2016-10-22,/8EipLbsJwyM7zxsFum4wfi42Iar.jpg,0.6,0,0,0,0,24,Released,FALSE,NA,Horror,NA,NA
2016-10-22,NA,0.6,1,6,0,0,7,Released,FALSE,NA,Horror,NA,NA
2016-10-22,/6q1WVJfphbqeFAtcqaSQmYVlp6c.jpg,0.6,3,6,0,0,11,Released,FALSE,NA,Horror,NA,NA
2015-10-31,/aBQNzx4jr9PraOtglaGR1r8r643.jpg,0.6,0,0,0,0,90,Released,FALSE,NA,Horror,NA,NA
2008-10-11,/kdgWhdrf1LKyGf0QltoI4IrE1ZJ.jpg,0.6,0,0,0,0,90,Released,FALSE,NA,Horror,NA,NA
2018-01-27,/zQ5uYAaucw7PPNMh8GEL13ZqBwi.jpg,0.6,5,7.8,0,0,9,Released,FALSE,NA,"Drama, Horror, Mystery",NA,NA
2019-05-09,/bywXA7xK5wvQPYylatF08ny9bAH.jpg,0.6,5,5.4,0,0,12,Released,FALSE,NA,"Horror, Thriller",NA,NA
2019-06-17,/2SDkqRBGDPeAlilzsuxpDFc4PaR.jpg,0.6,1,7,0,0,15,Released,FALSE,NA,Horror,NA,NA
2019-06-17,/gwIqXaQs5Eruyh4n1HnXogV2UXX.jpg,0.6,1,7,0,0,6,Released,FALSE,NA,Horror,NA,NA
2018-10-19,/5Hen0zk9mFsLP2epgLerD2IKgEI.jpg,0.6,1,7,0,0,77,Released,FALSE,/wyG6XJtqq6tfS4l9FxHV1XclFIW.jpg,Horror,NA,NA
2018-02-02,/kxShtfbKSBaeVbpDcYMXVD2lB5k.jpg,0.6,1,6,0,0,0,Released,FALSE,/uKQoIfAjxS45l4Jibb0uEXjsgmr.jpg,"Horror, Thriller",NA,NA
2017-08-04,/vTdqznVXKEGnrTP4eCQfcuAmf7.jpg,0.6,1,5,0,0,0,Released,FALSE,/imo5K01eqennM5zH0p33T2XBd9Q.jpg,"Horror, Thriller",NA,NA
2018-11-16,/hm1fgzZBFc0JO8OU4IqDvyCv7BQ.jpg,0.6,2,5,0,30217,81,Released,FALSE,/s8dVwTZrVu5fho2JATrq59SU4sS.jpg,Horror,NA,NA
2018-06-07,/8BCA2UexpAFbWDAo2Nb8UoqiuKT.jpg,0.6,0,0,0,0,12,Released,FALSE,NA,Horror,NA,NA
2019-06-17,/v5MlW82fwsaZwCdbnWK5CuFXsmx.jpg,0.6,1,6,0,0,16,Released,FALSE,NA,Horror,NA,NA
2019-03-22,/i30tjkPvRlKKwv9podT3BrUOCNv.jpg,0.6,1,7,0,0,8,Released,FALSE,NA,"Horror, Thriller",NA,NA
2013-10-13,/eonfJVzgmNhc7kLlG5KbRvpZYa5.jpg,0.6,3,6.7,0,0,10,Released,FALSE,NA,Horror,NA,NA
2013-10-13,/jwPbqfKQ75dQNgHX6DjV6iV0G5F.jpg,0.6,1,6,0,0,14,Released,FALSE,NA,"Horror, Science Fiction",NA,NA
